-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
-6.0,111.875,2023,4,26,0.36
-6.0,112.5,2023,4,26,0.39
-6.0,113.125,2023,4,26,0.52
-6.0,113.75,2023,4,26,0.62
-6.0,114.375,2023,4,26,0.99
-5.5,105.625,2023,4,26,0.44
-5.5,106.25,2023,4,26,0.52
-5.5,106.875,2023,4,26,0.44
-5.5,107.5,2023,4,26,0.39
-5.5,108.125,2023,4,26,0.29
-5.5,108.75,2023,4,26,0.26
-5.5,109.375,2023,4,26,0.38
-5.5,110.0,2023,4,26,0.3
-5.5,110.625,2023,4,26,0.36
-5.5,111.25,2023,4,26,0.27
-5.5,111.875,2023,4,26,0.25
-5.5,112.5,2023,4,26,0.38
-5.5,113.125,2023,4,26,0.56
-5.5,113.75,2023,4,26,0.66
-5.5,114.375,2023,4,26,0.59
-9.0,105.625,2023,4,27,6.72
-9.0,106.25,2023,4,27,7.07
-9.0,106.875,2023,4,27,9.78
-9.0,107.5,2023,4,27,8.39
-9.0,108.125,2023,4,27,15.1
-9.0,108.75,2023,4,27,19.44
-9.0,109.375,2023,4,27,18.11
-9.0,110.0,2023,4,27,12.47
-9.0,110.625,2023,4,27,5.65
-9.0,111.25,2023,4,27,3.74
-9.0,111.875,2023,4,27,3.75
-9.0,112.5,2023,4,27,2.21
-9.0,113.125,2023,4,27,1.12
-9.0,113.75,2023,4,27,1.05
-9.0,114.375,2023,4,27,1.17
-8.5,105.625,2023,4,27,6.81
-8.5,106.25,2023,4,27,7.27
-8.5,106.875,2023,4,27,9.69
-8.5,107.5,2023,4,27,8.48
-8.5,108.125,2023,4,27,15.27
-8.5,108.75,2023,4,27,18.81
-8.5,109.375,2023,4,27,18.24
-8.5,110.0,2023,4,27,15.0
-8.5,110.625,2023,4,27,7.46
-8.5,111.25,2023,4,27,4.0
-8.5,111.875,2023,4,27,3.65
-8.5,112.5,2023,4,27,2.44
-8.5,113.125,2023,4,27,1.16
-8.5,113.75,2023,4,27,1.25
-8.5,114.375,2023,4,27,0.66
-8.0,105.625,2023,4,27,6.95
-8.0,106.25,2023,4,27,7.81
-8.0,106.875,2023,4,27,11.71
-8.0,107.5,2023,4,27,9.5
-8.0,108.125,2023,4,27,28.23
-8.0,108.75,2023,4,27,47.73
-8.0,109.375,2023,4,27,40.84
-8.0,110.0,2023,4,27,36.66
-8.0,110.625,2023,4,27,15.73
-8.0,111.25,2023,4,27,3.36
-8.0,111.875,2023,4,27,1.62
-8.0,112.5,2023,4,27,1.04
-8.0,113.125,2023,4,27,0.8
-8.0,113.75,2023,4,27,0.62
-8.0,114.375,2023,4,27,1.77
-7.5,105.625,2023,4,27,7.1
-7.5,106.25,2023,4,27,8.0
-7.5,106.875,2023,4,27,14.41
-7.5,107.5,2023,4,27,12.17
-7.5,108.125,2023,4,27,68.85
-7.5,108.75,2023,4,27,160.74
-7.5,109.375,2023,4,27,148.14
-7.5,110.0,2023,4,27,63.68
-7.5,110.625,2023,4,27,17.88
-7.5,111.25,2023,4,27,2.38
-7.5,111.875,2023,4,27,0.81
-7.5,112.5,2023,4,27,0.75
-7.5,113.125,2023,4,27,0.58
-7.5,113.75,2023,4,27,0.8
-7.5,114.375,2023,4,27,4.04
-7.0,105.625,2023,4,27,7.08
-7.0,106.25,2023,4,27,6.47
-7.0,106.875,2023,4,27,8.48
-7.0,107.5,2023,4,27,10.31
-7.0,108.125,2023,4,27,38.56
-7.0,108.75,2023,4,27,69.55
-7.0,109.375,2023,4,27,60.35
-7.0,110.0,2023,4,27,31.42
-7.0,110.625,2023,4,27,9.59
-7.0,111.25,2023,4,27,3.28
-7.0,111.875,2023,4,27,3.13
-7.0,112.5,2023,4,27,2.91
-7.0,113.125,2023,4,27,2.6
-7.0,113.75,2023,4,27,2.29
-7.0,114.375,2023,4,27,8.09
-6.5,105.625,2023,4,27,6.25
-6.5,106.25,2023,4,27,4.7
-6.5,106.875,2023,4,27,5.52
-6.5,107.5,2023,4,27,5.88
-6.5,108.125,2023,4,27,26.2
-6.5,108.75,2023,4,27,61.53
-6.5,109.375,2023,4,27,23.98
-6.5,110.0,2023,4,27,18.57
-6.5,110.625,2023,4,27,10.11
-6.5,111.25,2023,4,27,7.87
-6.5,111.875,2023,4,27,6.9
-6.5,112.5,2023,4,27,6.3
-6.5,113.125,2023,4,27,6.74
-6.5,113.75,2023,4,27,6.44
-6.5,114.375,2023,4,27,11.42
-6.0,105.625,2023,4,27,3.85
-6.0,106.25,2023,4,27,3.06
-6.0,106.875,2023,4,27,3.14
-6.0,107.5,2023,4,27,3.33
-6.0,108.125,2023,4,27,11.71
-6.0,108.75,2023,4,27,14.72
-6.0,109.375,2023,4,27,4.99
-6.0,110.0,2023,4,27,2.22
-6.0,110.625,2023,4,27,3.67
-6.0,111.25,2023,4,27,4.45
-6.0,111.875,2023,4,27,4.6
-6.0,112.5,2023,4,27,4.89
-6.0,113.125,2023,4,27,6.12
-6.0,113.75,2023,4,27,6.72
-6.0,114.375,2023,4,27,9.38
-5.5,105.625,2023,4,27,1.58
-5.5,106.25,2023,4,27,1.26
-5.5,106.875,2023,4,27,0.78
-5.5,107.5,2023,4,27,1.18
-5.5,108.125,2023,4,27,2.75
-5.5,108.75,2023,4,27,1.5
-5.5,109.375,2023,4,27,0.3
-5.5,110.0,2023,4,27,0.16
-5.5,110.625,2023,4,27,0.4
-5.5,111.25,2023,4,27,0.82
-5.5,111.875,2023,4,27,1.25
-5.5,112.5,2023,4,27,1.73
-5.5,113.125,2023,4,27,2.66
-5.5,113.75,2023,4,27,3.75
-5.5,114.375,2023,4,27,5.24
-9.0,105.625,2023,4,28,23.34
-9.0,106.25,2023,4,28,20.45
-9.0,106.875,2023,4,28,22.11
-9.0,107.5,2023,4,28,19.18
-9.0,108.125,2023,4,28,28.7
-9.0,108.75,2023,4,28,29.28
-9.0,109.375,2023,4,28,23.02
-9.0,110.0,2023,4,28,15.66
-9.0,110.625,2023,4,28,8.46
-9.0,111.25,2023,4,28,9.05
-9.0,111.875,2023,4,28,9.28
-9.0,112.5,2023,4,28,8.12
-9.0,113.125,2023,4,28,4.7
-9.0,113.75,2023,4,28,4.34
-9.0,114.375,2023,4,28,8.09
-8.5,105.625,2023,4,28,20.65
-8.5,106.25,2023,4,28,18.25
-8.5,106.875,2023,4,28,20.87
-8.5,107.5,2023,4,28,17.68
-8.5,108.125,2023,4,28,27.34
-8.5,108.75,2023,4,28,27.61
-8.5,109.375,2023,4,28,23.02
-8.5,110.0,2023,4,28,17.1
-8.5,110.625,2023,4,28,9.62
-8.5,111.25,2023,4,28,9.26
-8.5,111.875,2023,4,28,9.02
-8.5,112.5,2023,4,28,9.64
-8.5,113.125,2023,4,28,4.63
-8.5,113.75,2023,4,28,2.87
-8.5,114.375,2023,4,28,2.45
-8.0,105.625,2023,4,28,20.06
-8.0,106.25,2023,4,28,21.23
-8.0,106.875,2023,4,28,25.02
-8.0,107.5,2023,4,28,21.12
-8.0,108.125,2023,4,28,30.75
-8.0,108.75,2023,4,28,35.01
-8.0,109.375,2023,4,28,31.32
-8.0,110.0,2023,4,28,17.56
-8.0,110.625,2023,4,28,13.37
-8.0,111.25,2023,4,28,10.57
-8.0,111.875,2023,4,28,10.19
-8.0,112.5,2023,4,28,17.55
-8.0,113.125,2023,4,28,10.16
-8.0,113.75,2023,4,28,14.92
-8.0,114.375,2023,4,28,3.35
-7.5,105.625,2023,4,28,23.55
-7.5,106.25,2023,4,28,28.42
-7.5,106.875,2023,4,28,33.81
-7.5,107.5,2023,4,28,33.81
-7.5,108.125,2023,4,28,33.14
-7.5,108.75,2023,4,28,14.44
-7.5,109.375,2023,4,28,10.5
-7.5,110.0,2023,4,28,12.83
-7.5,110.625,2023,4,28,12.93
-7.5,111.25,2023,4,28,12.87
-7.5,111.875,2023,4,28,14.87
-7.5,112.5,2023,4,28,21.92
-7.5,113.125,2023,4,28,13.07
-7.5,113.75,2023,4,28,15.94
-7.5,114.375,2023,4,28,4.18
-7.0,105.625,2023,4,28,24.14
-7.0,106.25,2023,4,28,23.52
-7.0,106.875,2023,4,28,22.23
-7.0,107.5,2023,4,28,23.15
-7.0,108.125,2023,4,28,14.8
-7.0,108.75,2023,4,28,5.92
-7.0,109.375,2023,4,28,5.76
-7.0,110.0,2023,4,28,10.05
-7.0,110.625,2023,4,28,11.7
-7.0,111.25,2023,4,28,13.07
-7.0,111.875,2023,4,28,15.18
-7.0,112.5,2023,4,28,15.94
-7.0,113.125,2023,4,28,10.61
-7.0,113.75,2023,4,28,9.99
-7.0,114.375,2023,4,28,4.01
-6.5,105.625,2023,4,28,18.21
-6.5,106.25,2023,4,28,17.17
-6.5,106.875,2023,4,28,14.03
-6.5,107.5,2023,4,28,16.56
-6.5,108.125,2023,4,28,7.79
-6.5,108.75,2023,4,28,3.91
-6.5,109.375,2023,4,28,7.4
-6.5,110.0,2023,4,28,7.69
-6.5,110.625,2023,4,28,9.11
-6.5,111.25,2023,4,28,10.3
-6.5,111.875,2023,4,28,9.54
-6.5,112.5,2023,4,28,7.87
-6.5,113.125,2023,4,28,5.84
-6.5,113.75,2023,4,28,3.66
-6.5,114.375,2023,4,28,3.7
-6.0,105.625,2023,4,28,8.63
-6.0,106.25,2023,4,28,12.8
-6.0,106.875,2023,4,28,10.18
-6.0,107.5,2023,4,28,14.16
-6.0,108.125,2023,4,28,2.82
-6.0,108.75,2023,4,28,1.29
-6.0,109.375,2023,4,28,2.37
-6.0,110.0,2023,4,28,2.76
-6.0,110.625,2023,4,28,5.43
-6.0,111.25,2023,4,28,8.04
-6.0,111.875,2023,4,28,8.03
-6.0,112.5,2023,4,28,6.21
-6.0,113.125,2023,4,28,4.79
-6.0,113.75,2023,4,28,4.74
-6.0,114.375,2023,4,28,4.4
-5.5,105.625,2023,4,28,2.0
-5.5,106.25,2023,4,28,4.52
-5.5,106.875,2023,4,28,5.03
-5.5,107.5,2023,4,28,1.52
-5.5,108.125,2023,4,28,0.63
-5.5,108.75,2023,4,28,0.41
-5.5,109.375,2023,4,28,0.77
-5.5,110.0,2023,4,28,0.74
-5.5,110.625,2023,4,28,2.87
-5.5,111.25,2023,4,28,4.91
-5.5,111.875,2023,4,28,5.99
-5.5,112.5,2023,4,28,5.35
-5.5,113.125,2023,4,28,4.51
-5.5,113.75,2023,4,28,4.2
-5.5,114.375,2023,4,28,3.66
-9.0,105.625,2023,4,29,14.12
-9.0,106.25,2023,4,29,12.98
-9.0,106.875,2023,4,29,14.16
-9.0,107.5,2023,4,29,12.6
-9.0,108.125,2023,4,29,22.47
-9.0,108.75,2023,4,29,32.01
-9.0,109.375,2023,4,29,35.78
-9.0,110.0,2023,4,29,43.86
-9.0,110.625,2023,4,29,51.31
-9.0,111.25,2023,4,29,36.54
-9.0,111.875,2023,4,29,40.95
-9.0,112.5,2023,4,29,12.15
-9.0,113.125,2023,4,29,15.89
-9.0,113.75,2023,4,29,24.47
-9.0,114.375,2023,4,29,19.24
-8.5,105.625,2023,4,29,15.37
-8.5,106.25,2023,4,29,17.5
-8.5,106.875,2023,4,29,15.36
-8.5,107.5,2023,4,29,14.17
-8.5,108.125,2023,4,29,30.22
-8.5,108.75,2023,4,29,43.1
-8.5,109.375,2023,4,29,34.1
-8.5,110.0,2023,4,29,41.97
-8.5,110.625,2023,4,29,50.73
-8.5,111.25,2023,4,29,51.43
-8.5,111.875,2023,4,29,45.8
-8.5,112.5,2023,4,29,18.48
-8.5,113.125,2023,4,29,6.31
-8.5,113.75,2023,4,29,3.62
-8.5,114.375,2023,4,29,8.7
-8.0,105.625,2023,4,29,25.3
-8.0,106.25,2023,4,29,38.37
-8.0,106.875,2023,4,29,25.8
-8.0,107.5,2023,4,29,29.75
-8.0,108.125,2023,4,29,62.96
-8.0,108.75,2023,4,29,99.04
-8.0,109.375,2023,4,29,45.28
-8.0,110.0,2023,4,29,23.14
-8.0,110.625,2023,4,29,21.01
-8.0,111.25,2023,4,29,32.19
-8.0,111.875,2023,4,29,26.52
-8.0,112.5,2023,4,29,17.87
-8.0,113.125,2023,4,29,8.96
-8.0,113.75,2023,4,29,12.05
-8.0,114.375,2023,4,29,4.54
-7.5,105.625,2023,4,29,34.62
-7.5,106.25,2023,4,29,50.68
-7.5,106.875,2023,4,29,28.52
-7.5,107.5,2023,4,29,35.49
-7.5,108.125,2023,4,29,19.09
-7.5,108.75,2023,4,29,6.05
-7.5,109.375,2023,4,29,5.91
-7.5,110.0,2023,4,29,5.73
-7.5,110.625,2023,4,29,6.66
-7.5,111.25,2023,4,29,14.04
-7.5,111.875,2023,4,29,16.7
-7.5,112.5,2023,4,29,14.8
-7.5,113.125,2023,4,29,8.83
-7.5,113.75,2023,4,29,8.25
-7.5,114.375,2023,4,29,3.37
-7.0,105.625,2023,4,29,27.44
-7.0,106.25,2023,4,29,26.54
-7.0,106.875,2023,4,29,13.1
-7.0,107.5,2023,4,29,6.92
-7.0,108.125,2023,4,29,1.94
-7.0,108.75,2023,4,29,1.63
-7.0,109.375,2023,4,29,2.15
-7.0,110.0,2023,4,29,3.14
-7.0,110.625,2023,4,29,4.55
-7.0,111.25,2023,4,29,8.81
-7.0,111.875,2023,4,29,12.45
-7.0,112.5,2023,4,29,12.26
-7.0,113.125,2023,4,29,7.61
-7.0,113.75,2023,4,29,5.92
-7.0,114.375,2023,4,29,3.28
-6.5,105.625,2023,4,29,13.37
-6.5,106.25,2023,4,29,6.02
-6.5,106.875,2023,4,29,1.65
-6.5,107.5,2023,4,29,1.72
-6.5,108.125,2023,4,29,0.41
-6.5,108.75,2023,4,29,0.79
-6.5,109.375,2023,4,29,3.3
-6.5,110.0,2023,4,29,3.56
-6.5,110.625,2023,4,29,5.65
-6.5,111.25,2023,4,29,8.58
-6.5,111.875,2023,4,29,10.72
-6.5,112.5,2023,4,29,9.14
-6.5,113.125,2023,4,29,5.68
-6.5,113.75,2023,4,29,4.36
-6.5,114.375,2023,4,29,3.5
-6.0,105.625,2023,4,29,4.36
-6.0,106.25,2023,4,29,1.6
-6.0,106.875,2023,4,29,0.57
-6.0,107.5,2023,4,29,0.11
-6.0,108.125,2023,4,29,0.03
-6.0,108.75,2023,4,29,0.07
-6.0,109.375,2023,4,29,0.74
-6.0,110.0,2023,4,29,1.22
-6.0,110.625,2023,4,29,4.53
-6.0,111.25,2023,4,29,7.73
-6.0,111.875,2023,4,29,8.67
-6.0,112.5,2023,4,29,6.99
-6.0,113.125,2023,4,29,5.5
-6.0,113.75,2023,4,29,5.12
-6.0,114.375,2023,4,29,4.31
-5.5,105.625,2023,4,29,0.82
-5.5,106.25,2023,4,29,0.23
-5.5,106.875,2023,4,29,0.01
-5.5,107.5,2023,4,29,0.01
-5.5,108.125,2023,4,29,0.02
-5.5,108.75,2023,4,29,0.09
-5.5,109.375,2023,4,29,0.33
-5.5,110.0,2023,4,29,0.25
-5.5,110.625,2023,4,29,1.55
-5.5,111.25,2023,4,29,3.89
-5.5,111.875,2023,4,29,5.4
-5.5,112.5,2023,4,29,5.2
-5.5,113.125,2023,4,29,5.7
-5.5,113.75,2023,4,29,5.4
-5.5,114.375,2023,4,29,4.43
-9.0,105.625,2023,4,30,5.14
-9.0,106.25,2023,4,30,6.36
-9.0,106.875,2023,4,30,11.47
-9.0,107.5,2023,4,30,8.89
-9.0,108.125,2023,4,30,16.82
-9.0,108.75,2023,4,30,17.06
-9.0,109.375,2023,4,30,11.14
-9.0,110.0,2023,4,30,8.1
-9.0,110.625,2023,4,30,4.15
-9.0,111.25,2023,4,30,3.68
-9.0,111.875,2023,4,30,3.37
-9.0,112.5,2023,4,30,3.09
-9.0,113.125,2023,4,30,13.57
-9.0,113.75,2023,4,30,21.87
-9.0,114.375,2023,4,30,11.7
-8.5,105.625,2023,4,30,4.71
-8.5,106.25,2023,4,30,5.28
-8.5,106.875,2023,4,30,13.61
-8.5,107.5,2023,4,30,9.12
-8.5,108.125,2023,4,30,23.19
-8.5,108.75,2023,4,30,25.5
-8.5,109.375,2023,4,30,18.96
-8.5,110.0,2023,4,30,14.65
-8.5,110.625,2023,4,30,6.35
-8.5,111.25,2023,4,30,4.43
-8.5,111.875,2023,4,30,4.85
-8.5,112.5,2023,4,30,4.94
-8.5,113.125,2023,4,30,3.15
-8.5,113.75,2023,4,30,3.59
-8.5,114.375,2023,4,30,2.72
-8.0,105.625,2023,4,30,4.8
-8.0,106.25,2023,4,30,5.08
-8.0,106.875,2023,4,30,20.66
-8.0,107.5,2023,4,30,12.29
-8.0,108.125,2023,4,30,40.8
-8.0,108.75,2023,4,30,46.31
-8.0,109.375,2023,4,30,33.74
-8.0,110.0,2023,4,30,17.44
-8.0,110.625,2023,4,30,7.08
-8.0,111.25,2023,4,30,3.33
-8.0,111.875,2023,4,30,3.55
-8.0,112.5,2023,4,30,2.46
-8.0,113.125,2023,4,30,2.2
-8.0,113.75,2023,4,30,1.81
-8.0,114.375,2023,4,30,2.37
-7.5,105.625,2023,4,30,4.94
-7.5,106.25,2023,4,30,7.94
-7.5,106.875,2023,4,30,26.06
-7.5,107.5,2023,4,30,19.34
-7.5,108.125,2023,4,30,30.25
-7.5,108.75,2023,4,30,9.9
-7.5,109.375,2023,4,30,8.02
-7.5,110.0,2023,4,30,7.75
-7.5,110.625,2023,4,30,5.63
-7.5,111.25,2023,4,30,2.99
-7.5,111.875,2023,4,30,2.03
-7.5,112.5,2023,4,30,1.32
-7.5,113.125,2023,4,30,2.26
-7.5,113.75,2023,4,30,2.07
-7.5,114.375,2023,4,30,3.53
-7.0,105.625,2023,4,30,5.5
-7.0,106.25,2023,4,30,10.97
-7.0,106.875,2023,4,30,16.47
-7.0,107.5,2023,4,30,27.14
-7.0,108.125,2023,4,30,12.09
-7.0,108.75,2023,4,30,6.72
-7.0,109.375,2023,4,30,4.81
-7.0,110.0,2023,4,30,4.45
-7.0,110.625,2023,4,30,4.06
-7.0,111.25,2023,4,30,2.85
-7.0,111.875,2023,4,30,1.9
-7.0,112.5,2023,4,30,1.91
-7.0,113.125,2023,4,30,2.99
-7.0,113.75,2023,4,30,2.96
-7.0,114.375,2023,4,30,4.48
-6.5,105.625,2023,4,30,7.28
-6.5,106.25,2023,4,30,7.3
-6.5,106.875,2023,4,30,10.1
-6.5,107.5,2023,4,30,7.13
-6.5,108.125,2023,4,30,4.87
-6.5,108.75,2023,4,30,1.28
-6.5,109.375,2023,4,30,0.89
-6.5,110.0,2023,4,30,1.03
-6.5,110.625,2023,4,30,1.5
-6.5,111.25,2023,4,30,2.28
-6.5,111.875,2023,4,30,2.36
-6.5,112.5,2023,4,30,3.22
-6.5,113.125,2023,4,30,4.38
-6.5,113.75,2023,4,30,4.63
-6.5,114.375,2023,4,30,5.87
-6.0,105.625,2023,4,30,15.96
-6.0,106.25,2023,4,30,7.6
-6.0,106.875,2023,4,30,2.33
-6.0,107.5,2023,4,30,2.81
-6.0,108.125,2023,4,30,0.74
-6.0,108.75,2023,4,30,0.13
-6.0,109.375,2023,4,30,0.16
-6.0,110.0,2023,4,30,0.24
-6.0,110.625,2023,4,30,0.95
-6.0,111.25,2023,4,30,2.32
-6.0,111.875,2023,4,30,3.17
-6.0,112.5,2023,4,30,3.86
-6.0,113.125,2023,4,30,4.74
-6.0,113.75,2023,4,30,4.98
-6.0,114.375,2023,4,30,6.05
-5.5,105.625,2023,4,30,27.35
-5.5,106.25,2023,4,30,11.38
-5.5,106.875,2023,4,30,1.85
-5.5,107.5,2023,4,30,1.37
-5.5,108.125,2023,4,30,0.24
-5.5,108.75,2023,4,30,0.22
-5.5,109.375,2023,4,30,0.12
-5.5,110.0,2023,4,30,0.21
-5.5,110.625,2023,4,30,1.01
-5.5,111.25,2023,4,30,2.12
-5.5,111.875,2023,4,30,2.83
-5.5,112.5,2023,4,30,3.33
-5.5,113.125,2023,4,30,4.39
-5.5,113.75,2023,4,30,4.8
-5.5,114.375,2023,4,30,5.7
-9.0,105.625,2023,5,1,5.15
-9.0,106.25,2023,5,1,5.78
-9.0,106.875,2023,5,1,6.89
-9.0,107.5,2023,5,1,6.49
-9.0,108.125,2023,5,1,8.9
-9.0,108.75,2023,5,1,11.02
-9.0,109.375,2023,5,1,10.98
-9.0,110.0,2023,5,1,8.87
-9.0,110.625,2023,5,1,6.31
-9.0,111.25,2023,5,1,6.71
-9.0,111.875,2023,5,1,5.07
-9.0,112.5,2023,5,1,7.49
-9.0,113.125,2023,5,1,2.24
-9.0,113.75,2023,5,1,1.13
-9.0,114.375,2023,5,1,0.58
-8.5,105.625,2023,5,1,4.74
-8.5,106.25,2023,5,1,5.78
-8.5,106.875,2023,5,1,7.7
-8.5,107.5,2023,5,1,6.89
-8.5,108.125,2023,5,1,9.86
-8.5,108.75,2023,5,1,11.03
-8.5,109.375,2023,5,1,11.35
-8.5,110.0,2023,5,1,12.8
-8.5,110.625,2023,5,1,7.61
-8.5,111.25,2023,5,1,9.15
-8.5,111.875,2023,5,1,10.41
-8.5,112.5,2023,5,1,20.03
-8.5,113.125,2023,5,1,8.26
-8.5,113.75,2023,5,1,8.6
-8.5,114.375,2023,5,1,2.02
-8.0,105.625,2023,5,1,4.36
-8.0,106.25,2023,5,1,5.52
-8.0,106.875,2023,5,1,9.56
-8.0,107.5,2023,5,1,7.78
-8.0,108.125,2023,5,1,14.14
-8.0,108.75,2023,5,1,24.49
-8.0,109.375,2023,5,1,28.23
-8.0,110.0,2023,5,1,14.11
-8.0,110.625,2023,5,1,7.42
-8.0,111.25,2023,5,1,5.92
-8.0,111.875,2023,5,1,8.25
-8.0,112.5,2023,5,1,9.77
-8.0,113.125,2023,5,1,4.29
-8.0,113.75,2023,5,1,2.12
-8.0,114.375,2023,5,1,6.7
-7.5,105.625,2023,5,1,4.08
-7.5,106.25,2023,5,1,5.5
-7.5,106.875,2023,5,1,11.21
-7.5,107.5,2023,5,1,7.33
-7.5,108.125,2023,5,1,12.55
-7.5,108.75,2023,5,1,10.96
-7.5,109.375,2023,5,1,14.11
-7.5,110.0,2023,5,1,9.92
-7.5,110.625,2023,5,1,6.28
-7.5,111.25,2023,5,1,4.27
-7.5,111.875,2023,5,1,3.77
-7.5,112.5,2023,5,1,2.17
-7.5,113.125,2023,5,1,1.83
-7.5,113.75,2023,5,1,2.09
-7.5,114.375,2023,5,1,4.43
-7.0,105.625,2023,5,1,3.96
-7.0,106.25,2023,5,1,8.62
-7.0,106.875,2023,5,1,9.17
-7.0,107.5,2023,5,1,10.87
-7.0,108.125,2023,5,1,7.87
-7.0,108.75,2023,5,1,9.07
-7.0,109.375,2023,5,1,13.06
-7.0,110.0,2023,5,1,8.03
-7.0,110.625,2023,5,1,5.75
-7.0,111.25,2023,5,1,4.67
-7.0,111.875,2023,5,1,3.21
-7.0,112.5,2023,5,1,2.74
-7.0,113.125,2023,5,1,2.6
-7.0,113.75,2023,5,1,2.48
-7.0,114.375,2023,5,1,3.44
-6.5,105.625,2023,5,1,4.39
-6.5,106.25,2023,5,1,26.87
-6.5,106.875,2023,5,1,29.75
-6.5,107.5,2023,5,1,42.43
-6.5,108.125,2023,5,1,12.53
-6.5,108.75,2023,5,1,4.97
-6.5,109.375,2023,5,1,3.03
-6.5,110.0,2023,5,1,3.09
-6.5,110.625,2023,5,1,3.51
-6.5,111.25,2023,5,1,4.23
-6.5,111.875,2023,5,1,3.97
-6.5,112.5,2023,5,1,4.82
-6.5,113.125,2023,5,1,5.35
-6.5,113.75,2023,5,1,5.36
-6.5,114.375,2023,5,1,5.78
-6.0,105.625,2023,5,1,7.87
-6.0,106.25,2023,5,1,53.57
-6.0,106.875,2023,5,1,73.88
-6.0,107.5,2023,5,1,111.57
-6.0,108.125,2023,5,1,27.65
-6.0,108.75,2023,5,1,2.9
-6.0,109.375,2023,5,1,1.55
-6.0,110.0,2023,5,1,1.46
-6.0,110.625,2023,5,1,2.0
-6.0,111.25,2023,5,1,3.12
-6.0,111.875,2023,5,1,4.04
-6.0,112.5,2023,5,1,5.66
-6.0,113.125,2023,5,1,7.17
-6.0,113.75,2023,5,1,7.42
-6.0,114.375,2023,5,1,7.31
-5.5,105.625,2023,5,1,15.12
-5.5,106.25,2023,5,1,50.98
-5.5,106.875,2023,5,1,78.22
-5.5,107.5,2023,5,1,84.14
-5.5,108.125,2023,5,1,20.11
-5.5,108.75,2023,5,1,3.02
-5.5,109.375,2023,5,1,1.81
-5.5,110.0,2023,5,1,1.62
-5.5,110.625,2023,5,1,2.54
-5.5,111.25,2023,5,1,3.27
-5.5,111.875,2023,5,1,4.28
-5.5,112.5,2023,5,1,5.9
-5.5,113.125,2023,5,1,7.56
-5.5,113.75,2023,5,1,8.12
-5.5,114.375,2023,5,1,7.28
-9.0,105.625,2023,5,2,4.94
-9.0,106.25,2023,5,2,6.16
-9.0,106.875,2023,5,2,5.96
-9.0,107.5,2023,5,2,6.09
-9.0,108.125,2023,5,2,4.6
-9.0,108.75,2023,5,2,3.39
-9.0,109.375,2023,5,2,3.78
-9.0,110.0,2023,5,2,3.72
-9.0,110.625,2023,5,2,3.24
-9.0,111.25,2023,5,2,4.57
-9.0,111.875,2023,5,2,3.54
-9.0,112.5,2023,5,2,13.83
-9.0,113.125,2023,5,2,9.18
-9.0,113.75,2023,5,2,3.64
-9.0,114.375,2023,5,2,0.96
-8.5,105.625,2023,5,2,7.07
-8.5,106.25,2023,5,2,7.17
-8.5,106.875,2023,5,2,6.09
-8.5,107.5,2023,5,2,5.95
-8.5,108.125,2023,5,2,3.7
-8.5,108.75,2023,5,2,2.81
-8.5,109.375,2023,5,2,3.41
-8.5,110.0,2023,5,2,4.27
-8.5,110.625,2023,5,2,5.97
-8.5,111.25,2023,5,2,7.27
-8.5,111.875,2023,5,2,8.65
-8.5,112.5,2023,5,2,20.62
-8.5,113.125,2023,5,2,12.73
-8.5,113.75,2023,5,2,21.32
-8.5,114.375,2023,5,2,1.44
-8.0,105.625,2023,5,2,7.56
-8.0,106.25,2023,5,2,7.05
-8.0,106.875,2023,5,2,12.26
-8.0,107.5,2023,5,2,6.46
-8.0,108.125,2023,5,2,8.5
-8.0,108.75,2023,5,2,5.44
-8.0,109.375,2023,5,2,6.41
-8.0,110.0,2023,5,2,7.07
-8.0,110.625,2023,5,2,16.48
-8.0,111.25,2023,5,2,13.88
-8.0,111.875,2023,5,2,16.14
-8.0,112.5,2023,5,2,13.88
-8.0,113.125,2023,5,2,6.99
-8.0,113.75,2023,5,2,4.59
-8.0,114.375,2023,5,2,4.68
-7.5,105.625,2023,5,2,4.89
-7.5,106.25,2023,5,2,4.53
-7.5,106.875,2023,5,2,17.78
-7.5,107.5,2023,5,2,10.37
-7.5,108.125,2023,5,2,17.96
-7.5,108.75,2023,5,2,6.83
-7.5,109.375,2023,5,2,9.19
-7.5,110.0,2023,5,2,15.15
-7.5,110.625,2023,5,2,21.98
-7.5,111.25,2023,5,2,19.62
-7.5,111.875,2023,5,2,16.97
-7.5,112.5,2023,5,2,9.18
-7.5,113.125,2023,5,2,3.93
-7.5,113.75,2023,5,2,3.86
-7.5,114.375,2023,5,2,3.48
-7.0,105.625,2023,5,2,2.21
-7.0,106.25,2023,5,2,1.61
-7.0,106.875,2023,5,2,2.86
-7.0,107.5,2023,5,2,7.13
-7.0,108.125,2023,5,2,3.44
-7.0,108.75,2023,5,2,5.48
-7.0,109.375,2023,5,2,8.22
-7.0,110.0,2023,5,2,15.43
-7.0,110.625,2023,5,2,19.3
